principio_ativo;nome_comercial;APRESENTAÇÃO
VORICONAZOL;VORICONAZOL;200 MG PO LIOF SOL INJ IV CT FA VD TRANS
VORICONAZOL;VORICONAZOL;200 MG PO LIOF SOL INJ IV CT 10 FA VD TRANS
VORICONAZOL;VORICONAZOL;200 MG PO LIOF SOL INJ IV CT 14 FA VD TRANS
VORICONAZOL;VORICONAZOL;200 MG PO LIOF SOL INJ IV CT 28 FA VD TRANS
VORICONAZOL;VORICONAZOL;200 MG PO LIOF SOL INFUS IV CT FA VD TRANS
VORICONAZOL;VORICONAZOL;200 MG PO LIOF SOL INFUS IV CT 10 FA VD TRANS
VOSORITIDA;VOXZOGO;0.4 MG PO LIOF SOL INJ SC CT 10 FA VD TRANS + 10 SER PREENC VD TRANS DIL X 0.5 ML + 10 AGU + 10 SER
VOSORITIDA;VOXZOGO;0.56 MG PO LIOF SOL INJ SC CT 10 FA VD TRANS + 10 SER PREENC VD TRANS DIL X 0.7 ML + 10 AGU + 10 SER
VOSORITIDA;VOXZOGO;1.2 MG PO LIOF SOL INJ SC CT 10 FA VD TRANS + 10 SER PREENC VD TRANS DIL X 0.6 ML + 10 AGU + 10 SER
VUTRISIRANA SÓDICA;AMVUTTRA;50 MG/ML SOL INJ SC CT SER PREENC VD TRANS X 0.5 ML
VÍRUS 17D DA FEBRE AMARELA;VACINA FEBRE AMARELA (ATENUADA);PO LIOF INJ CT 5 BL 10 FA VD INC + 50 AMP VD INC DIL X 2.5 ML
VÍRUS 17D DA FEBRE AMARELA;VACINA FEBRE AMARELA (ATENUADA);PO LIOF INJ CT 10 FA VD TRANS 10 DOSES + BL 10 AMP VD TRANS DIL X 5.0 ML
VÍRUS 17D DA FEBRE AMARELA;STAMARIL;PÓ LIOF SUS INJ X 1 DOSE CT 1 FA VD TRANS + SER DIL X 0.5 ML C/ AGU ACOPLADA
"VÍRUS DA CAXUMBA;VÍRUS DA RUBEOLA;VÍRUS DO SARAMPO";PRIORIX;PO LIOF INJ CT FA VD TRANS MONODOSE + SER PREEN VD TRANS DIL X 0.5 ML
"VÍRUS DA CAXUMBA;VÍRUS DA RUBEOLA;VÍRUS DO SARAMPO";M-M-R II;PO LIOF SOL INJ CT FA VD INC DOSE UNICA + FA VD INC DIL
"VÍRUS DA CAXUMBA;VÍRUS DA RUBEOLA;VÍRUS DO SARAMPO";M-M-R II;PO LIOF SOL INJ CT 10 FA VD INC DOSE UNICA + CT 10 FA VD INC DIL
"VÍRUS DA CAXUMBA;VÍRUS DA RUBEOLA;VÍRUS DO SARAMPO;VIRUS DA VARICELA";PROQUAD;PO LIOF INJ CT 1 FA VD INC + 1 FA DIL X 0.7 ML
"VÍRUS DA CAXUMBA;VÍRUS DA RUBEOLA;VÍRUS DO SARAMPO;VÍRUS DA VARICELA -ZOSTER";PRIORIX TETRA;PO LIOF INJ CT FA VD TRANS + SER PREENC VD TRANS DIL X 0.5 ML
"VÍRUS DA CAXUMBA;VÍRUS DA RUBEOLA;VÍRUS DO SARAMPO;VÍRUS DA VARICELA -ZOSTER";PRIORIX TETRA;PO LIOF INJ CT FA VD TRANS + SER PREENC VD TRANS DIL X 0.5ML + 2 AGU REMOV
"VÍRUS DA CAXUMBA;VÍRUS DA RUBEOLA;VÍRUS DO SARAMPO;VÍRUS DA VARICELA -ZOSTER";VACINA SARAMPO. CAXUMBA. RUBÉOLA E VARICELA (ATENUADA);PO LIOF INJ CT 12 FA VD TRANS + 12 AMP VD TRANS DIL X 0.5 ML
VÍRUS DA HEPATITE A INATIVADO;HAVRIX;720 UEL/0.5 ML SUS INJ CT 1 SER PREENC VD TRANS X 0.5 ML
VÍRUS DA HEPATITE A INATIVADO;HAVRIX;1440 UEL/ML SUS INJ CT 1 SER PREENC VD TRANS X 1 ML
"VÍRUS DA HEPATITE A INATIVADO;ANTÍGENO DE SUPERFÍCIE DA HEPATITE B";TWINRIX;720 UEL + 20 MCG SUS INJ CT SER PREENC VD TRANS X 1 ML
VÍRUS DA HEPATITE A PURIFICADO INATIVADO;VAQTA;25 U SUS INJ IM CT 1 FA VD INC X 0.5 ML
VÍRUS DA HEPATITE A PURIFICADO INATIVADO;VAQTA;50 U SUS INJ IM CT 1 FA VD INC X 1.0 ML
VÍRUS DA HEPATITE A PURIFICADO INATIVADO;VAQTA;50 U SUS INJ IM CT 10 FA VD INC X 1.0 ML
VÍRUS DA HEPATITE A PURIFICADO INATIVADO;VAQTA;25 U SUS INJ IM CT 1 FA VD INC X 0.5 ML
VÍRUS DA HEPATITE A PURIFICADO INATIVADO;VAQTA;50 U SUS INJ IM CT 1 FA VD INC X 1.0 ML
VÍRUS DA HEPATITE A PURIFICADO INATIVADO;VAQTA;50 U SUS INJ IM CT 10 FA VD INC X 1.0 ML
VÍRUS DA HEPATITE A PURIFICADO INATIVADO;VACINA ADSORVIDA HEPATITE A (INATIVADA);25 U SUS INJ IM CT 10 FA VD TRANS X 0.5 ML
VÍRUS DA HEPATITE A PURIFICADO INATIVADO;AVAXIM;320 U/ML SUS INJ CT 1 SER PRE-ENCH C/ AGU ACOPLADA X 0.5 ML
VÍRUS DA HEPATITE A PURIFICADO INATIVADO;AVAXIM;160 U/ML SUS INJ CT SER PRE-ENCH C/ AGU ACOPLADA X 0.5 ML
VÍRUS DA HEPATITE A PURIFICADO INATIVADO;AVAXIM;160 U/ML SUS INJ CT 10 FA VD INC X 5 ML  
VÍRUS DA VARICELA -ZOSTER;VARILRIX;PO LIOF INJ CT 10 FA VD TRANS + 10 AMP VD TRANS DIL X 0.5 ML
VÍRUS DA VARICELA -ZOSTER;VARILRIX;PO LIOF INJ CT FA VD TRANS+ SER PREENC VD TRANS DIL X 0.5 ML
VÍRUS DA VARICELA -ZOSTER;VARILRIX;PO LIOF INJ CT FA VD  TRANS + SER PREENC VD TRANS DIL X 0.5 ML + 2 AGU REMOV
VÍRUS DA VARICELA -ZOSTER;ZOSTAVAX;PO LIOF INJ CT FA VD INC + FA VD INC DIL X 3 ML
"VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 4;VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 3;VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 2;VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 1";DENGVAXIA;PO LIOF CT 1 FA VD TRANS X 1 DOSE + 1 SER PREENC VD TRANS X 0.5 ML
"VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 4;VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 3;VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 2;VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 1";DENGVAXIA;PO LIOF CT 10 FA VD TRANS X 1 DOSE + 10 SER PREENC VD TRANS X 0.5 ML
"VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 4;VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 3;VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 2;VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 1";DENGVAXIA;PO LIOF CT 1 FA VD TRANS X 1 DOSE + 1 SER PREENC VD TRANS X 0.5 ML + 2 AGU
"VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 4;VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 3;VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 2;VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 1";DENGVAXIA;PO LIOF CT 10 FA VD TRANS X 1 DOSE + 10 SER PREENC VD TRANS X 0.5 ML + 20 AGU
"VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 4;VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 3;VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 2;VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 1";DENGVAXIA;PO LIOF CT 5 FA VD TRANS X 5 DOSES + 5 FA VD TRANS X 2.5 ML
ZANAMIVIR;RELENZA;5 MG PO INAL CT BL AL /AL X 20 DOSES + APLICADOR
ZANUBRUTINIBE;BRUKINSA;80 MG CAP DURA CT FR PLAS PEAD OPC X 120
ZIDOVUDINA;LAFEPE ZIDOVUDINA;10 MG/ML XPE CX  20 FR VD AMB X 200 ML
ZIDOVUDINA;ZIDOVIR;10 MG/ML SOL INJ INFUS IV FA  CT  FA VD AMB X 20 ML
ZIDOVUDINA;FAR-MANGUINHOS ZIDOVUDINA;100 MG CAP GEL DURA CX 35 FR PLAS OPC X 100
"ZIDOVUDINA;LAMIVUDINA";BIOVIR;(150.00+300.00) MG COM REV CT BL AL PLAS TRANS X 60
"ZIDOVUDINA;LAMIVUDINA";FURP-LAMIVUDINA + ZIDOVUDINA;(150+ 300) MG COM REV CX FR PLAS PEAD OPC X 60
"ZIDOVUDINA;LAMIVUDINA";FAR-MANGUINHOS-LAMIVUDINA+ZIDOVUDINA;150 MG + 300 MG COM REV CX 35 FR PLAS OPC X 60
"ZIDOVUDINA;LAMIVUDINA";LAFEPE -ZIDOVUDINA + LAMIVUDINA;300 MG + 150 MG COM REV CX 35 FR PLAS OPC X 60
ZINGIBER OFFICINALE ROSCOE;GENGIMIN;160 MG COM REV CT BL AL PLAS PVDC TRANS X 15
ZINGIBER OFFICINALE ROSCOE;GENGIMIN;160 MG COM REV CT BL AL PLAS PVDC TRANS X 4
ZOLMITRIPTANA;ZOMIG/ZOMIG OD;2.5 MG COM REV CT BL AL AL X 2
ZOLMITRIPTANA;ZOMIG/ZOMIG OD;2.5 MG COM ORODISP CT BL AL AL X 2
ZOPICLONA;IMOVANE;7.5 MG COM REV CT BL AL PLAS TRANS X 20
ZUCLOPENTIXOL;CLOPIXOL;50 MG/ML SOL INJ ACUPHASE CT AMP VD TRANS X 1 ML
ZUCLOPENTIXOL;CLOPIXOL;200 MG/ML SOL INJ IM DEPOT CX AMP VD TRANS X 1 ML
ÁCIDO ACETILSALICÍLICO;SALICETIL;100 MG CM CT BL AL PLAS INC X 500 (EMB MULTIPLA) 
ÁCIDO ACETILSALICÍLICO;SALICETIL;100 MG COM CT BL AL PLAS INC X 200 (EMB MULTIPLA) 
ÁCIDO ACETILSALICÍLICO;CALMADOR;500 MG + 30 MG COM CT 25 ENV KRAFT X 4
ÁCIDO ACETILSALICÍLICO;ACIDO ACETILSALICILICO;500 MG COM CT BL AL PLAS PVC TRANS X 200
ÁCIDO ACETILSALICÍLICO;ACIDO ACETILSALICILICO;100 MG COM CT BL AL PLAS PVC OPC X 30
ÁCIDO ACETILSALICÍLICO;ACIDO ACETILSALICILICO;100 MG COM CT BL AL PLAS PVC OPC X 200
ÁCIDO ACETILSALICÍLICO;ACIDO ACETILSALICILICO;100 MG COM CT BL AL PLAS  PVC OPC X 100
ÁCIDO ACETILSALICÍLICO;SEDALIVE;100 MG COM CX ENV KRAFT POLIET X 200
ÁCIDO ACETILSALICÍLICO;ACETICIL;100 MG COM CT FILM POLIET X 200 (EMB. HOSP)
ÁCIDO ACETILSALICÍLICO;ACETICIL;500 MG COM CT FILM POLIET X  500 (EMB. HOSP.)
ÁCIDO ACETILSALICÍLICO;AS-MED;100 MG COM CT BL AL PLAS TRANS X 200
ÁCIDO ACETILSALICÍLICO;AS-MED;500 MG COM CT BL AL PLAS TRANS X 200
ÁCIDO ACETILSALICÍLICO;AS-MED;100 MG COM CT BL AL PLAS TRANS X 30
ÁCIDO ACETILSALICÍLICO;ECASIL-81;81 MG COM REV CT BL AL PLAS TRANS X 30
ÁCIDO ACETILSALICÍLICO;ECASIL-81;81 MG COM REV CT BL AL PLAS TRANS X 90
ÁCIDO ACETILSALICÍLICO;DORMEC;100 MG COM CT 50 STR X 10
ÁCIDO ACETILSALICÍLICO;DORMEC;100 MG COM CT 20 STR X 10
ÁCIDO ACETILSALICÍLICO;DORMEC;100 MG COM CX 50 STR X 10 (EMB HOSP)
ÁCIDO ACETILSALICÍLICO;DORMEC;100 MG COM CX 100 STR AL X 10 (EMB HOSP)
ÁCIDO ACETILSALICÍLICO;DORMEC;500 MG COM CT 20 STR X 10
ÁCIDO ACETILSALICÍLICO;DORMEC;500 MG COM CX 50 STR X 10 (EMB HOSP)
ÁCIDO ACETILSALICÍLICO;ÁCIDO ACETILSALICÍLICO;500 MG COM CT BL AL PLAS PVC TRANS X 100 (EMB MULT)
ÁCIDO ACETILSALICÍLICO;ÁCIDO ACETILSALICÍLICO;100 MG COM CT BL AL PLAS PVC TRANS X 200 (EMB MULT)
ÁCIDO ACETILSALICÍLICO;ÁCIDO ACETILSALICÍLICO;500 MG COM CT BL AL PLAS PVDC TRANS X 100 (EMB MULT)
ÁCIDO ACETILSALICÍLICO;ÁCIDO ACETILSALICÍLICO;500 MG COM CT BL AL PLAS PVDC TRANS X 20
ÁCIDO ACETILSALICÍLICO;ÁCIDO ACETILSALICÍLICO;100 MG COM CT BL AL PLAS PVDC TRANS X 30
ÁCIDO ACETILSALICÍLICO;ASPIRINA;500 MG COM CT BL AL PVC / ACLAR X 20
ÁCIDO ACETILSALICÍLICO;ASPIRINA;500 MG COM CT BL AL PVC / ACLAR X 100
ÁCIDO ACETILSALICÍLICO;ASPIRINA;500 MG COM BL AL PVC / ACLAR X 4 (EMB MULT)
ÁCIDO ACETILSALICÍLICO;ASPIRINA;500 MG COM REV LIB MOD CT STR AL PAP PE X 20
ÁCIDO ACETILSALICÍLICO;ASPIRINA;500 MG COM REV LIB MOD DISPLAY STR AL PAP PE X 100 (EMB MULT) 
ÁCIDO ACETILSALICÍLICO;ASPIRINA PREVENT;100 MG COM REV CT BL AL / AL X 100
ÁCIDO ACETILSALICÍLICO;ASPIRINA PREVENT;100 MG COM REV CT BL AL / AL X 30
ÁCIDO ACETILSALICÍLICO;ASPIRINA PREVENT;100 MG COM REV CT BL AL / AL X 90
ÁCIDO ACETILSALICÍLICO;ASPIRINA PREVENT;300 MG COM REV CT BL AL / AL X 30
ÁCIDO ACETILSALICÍLICO;MELHORAL;85 MG COM CT STRIP X 200 (EMB MULT)
ÁCIDO ACETILSALICÍLICO;MELHORAL;85 MG COM CT BL AL/AL X 200
ÁCIDO ACETILSALICÍLICO;MELHORAL C;400 MG + 240 MG COM EFERV CT ENV AL POLIET X 60
ÁCIDO ACETILSALICÍLICO;AAS PROTECT;100 MG COM REV CT BL AL AL X 30
ÁCIDO ACETILSALICÍLICO;AAS PROTECT;100 MG COM REV CT BL AL AL X 30
"ÁCIDO ACETILSALICÍLICO;ÁCIDO ASCÓRBICO";ASPIRINA C EFERVESCENTE;400 MG + 240 MG COM EFEV CT 50 ENV AL PLAS X 2
"ÁCIDO ACETILSALICÍLICO;ÁCIDO ASCÓRBICO";ASPIRINA C EFERVESCENTE;400 MG + 240 MG COM EFEV CT 5 ENV AL PLAS X 2
"ÁCIDO ACÉTICO GLACIAL;CLORETO DE CÁLCIO;ÁGUA PARA INJEÇÃO;CLORETO DE MAGNÉSIO HEXAIDRATADO;DEXTROSE ANIDRA;CLORETO DE POTÁSSIO;CLORETO DE SÓDIO";FARMARIN CPHD;(138+ 2.0+ 3.0+ 106) MEQ/L + 5.5 MMOL/L SOL CX FR PLAS TRANS X 5 L
"ÁCIDO ACÉTICO GLACIAL;CLORETO DE CÁLCIO;ÁGUA PARA INJEÇÃO;CLORETO DE MAGNÉSIO HEXAIDRATADO;DEXTROSE ANIDRA;CLORETO DE POTÁSSIO;CLORETO DE SÓDIO";FARMARIN CPHD;(138+ 2.0+ 3.0+ 109) MEQ/L + 5.5 MMOL/L SOL CX FR PLAS TRANS X 5 L
ÁCIDO AMINOCAPRÓICO;IPSILON;500 MG COM CT STR X 36
ÁCIDO AMINOCAPRÓICO;IPSILON;5 PCC SOL INJ CT FA VD AMB X 20 ML
ÁCIDO AMINOCAPRÓICO;IPSILON;20 PCC SOL INJ CT FA VD AMB X 20 ML
ÁCIDO ASCÓRBICO;VAGI C;250 MG COM VAG CT BL AL PLAS LEI X 6 + APLIC
ÁCIDO ASCÓRBICO;VITASANTISA C;100 MG/ML SOL INJ CX 100 AMP VD AMB X 5 ML (EMB HOSP)
ÁCIDO ASCÓRBICO;ENERGIL C;1 G COM EFEV CT TB PLAS X 10 (S/ AÇUCAR)
ÁCIDO ASCÓRBICO;ENERGIL C;200 MG/ML SOL OR CT FR VD CGT X 20 ML
ÁCIDO ASCÓRBICO;ENERGIL C;500 MG COM MAST CT STR X 20
ÁCIDO ASCÓRBICO;ENERGIL C;200 MG/ML SOL OR CT FR VD CGT X 20 ML
ÁCIDO ASCÓRBICO;ENERGIL C;1 G COM EFEV CT TB PLAS X 30 (S/ AÇUCAR)
ÁCIDO ASCÓRBICO;CEVITA;100 MG/ML SOL INJ CT 120 AMP VD AMB X 5 ML
ÁCIDO ASCÓRBICO;ÁCIDO ASCÓRBICO HYPOFARMA;100 MG/ML SOL INJ IV/IM CX 100 AMP VD AMB X 5 ML
ÁCIDO ASCÓRBICO;ENERGRIP C;200 MG/ML  SOL OR CT FR PLAS GOT X 20 ML
ÁCIDO ASCÓRBICO;VITAONE C;1G COM EFEV CT TB PLAS X 10 (SABOR LARANJA) 
ÁCIDO ASCÓRBICO;BIO-C;200 MG/ML SOL OR CT FR GOT VD AMB X 20 ML
ÁCIDO ASCÓRBICO;LIMA C;500 MG COM REV CT BL AL PLAS PVC AMB X 30
ÁCIDO ASCÓRBICO;VITAMINA C MEDQUÍMICA;500 MG COM CT BL AL PLAS LAR X 20 
ÁCIDO ASCÓRBICO;VITAMINA C MEDQUÍMICA;200 MG/ML  SOL OR CT FR PLAS OPC GOT X 20 ML
ÁCIDO ASCÓRBICO;VITAMINA C INJETÁVEL;100 MG/ML SOL INJ IV CX 100 AMP VD AMB X 5 ML 
ÁCIDO ASCÓRBICO;APETIVITON BC;SOL OR CT FR VD AMB X 240 ML + CP MED
ÁCIDO ASCÓRBICO;VITERGYL C;1G COM EFEV CT ENV ALU TB PLAS X 10
ÁCIDO ASCÓRBICO;VITERGYL C;200 MG/ML SOL OR CT FR VD AMB CTG X 20 ML
ÁCIDO ASCÓRBICO;VITERGYL C;1 G COM EFEV CT TB PLAS X 10
ÁCIDO ASCÓRBICO;VITERGYL C;1 G COM EFEV CT TB PLAS X 30
ÁCIDO ASCÓRBICO;VITERGYL C;2 G COM EFEV CT TB PLAS X 10
ÁCIDO ASCÓRBICO;VITERGYL C;2 G COM EFEV CT TB PLAS X 30
ÁCIDO ASCÓRBICO;VITERGYL C;200 MG/ML SOL OR CT FR GOT VD AMB X 20 ML
ÁCIDO ASCÓRBICO;VITARISTON C;100 MG/ML SOL INJ CX 50 AMP VD AMB X 5ML (EMB HOSP)
ÁCIDO ASCÓRBICO;VITARISTON C;200 MG/ML SOL INJ CX 50 AMP VD AMB X 5ML (EMB HOSP)
ÁCIDO ASCÓRBICO;CEBION;200 MG/ML SOL OR EST CT FR VD AMB X 30 ML
ÁCIDO ASCÓRBICO;CEBION;1 G COM EFEV EST CT TB PLAS X 10 SABOR LARANJA
ÁCIDO ASCÓRBICO;CEBION;2 G COM EFEV EST CT TB PLAS X 10
ÁCIDO ASCÓRBICO;CEBION;1 G COM EFEV EST CT TB PLAS X 10 SABOR ACEROLA
ÁCIDO ASCÓRBICO;CEBION;1 G COM EFEV EST CT TB PLAS X 30 SABOR LARANJA
ÁCIDO ASCÓRBICO;CEBION;1 G COM EFEV SEM AÇUCAR EST CT TB PLAS X 10 
ÁCIDO ASCÓRBICO;CEBION;500 MG COM LIB MOD CT BL AL AL X 30
ÁCIDO ASCÓRBICO;CEPLUVITIN;200 MG/ML SOL OR CT FR GOT VD AMB X 20 ML 
ÁCIDO ASCÓRBICO;CEPLUVITIN;1 G COM EFEV CT TB PLAS X 10 (LARANJA S/ AÇÚCAR) 
ÁCIDO ASCÓRBICO;FDC VITAMIN C FILM COATED;500 MG COM REV FR PLAS OPC X 100
ÁCIDO ASCÓRBICO;FDC VITAMIN C FILM COATED;1000 MG COM REV FR PLAS OPC X 100
ÁCIDO ASCÓRBICO;FDC VITAMIN C FILM COATED;1000 MG COM REV FR PLAS OPC X 30
ÁCIDO ASCÓRBICO;FDC VITAMIN C FILM COATED;500 MG COM REV FR PLAS OPC X 30
ÁCIDO ASCÓRBICO;SUPLEVIT C PREVENT;200 MG/ML SOL OR CT FR GOT VD AMB X 20 ML 
ÁCIDO ASCÓRBICO;SUPLEVIT C PREVENT;2 G COM EFEV CT TB PLAS PP OPC X 10 (LARANJA) 
ÁCIDO ASCÓRBICO;SUPLEVIT C PREVENT;1 G COM EFEV CT TB PLAS X 10 (LARANJA S/ AÇÚCAR) 
ÁCIDO ASCÓRBICO;VITER C;200 MG / ML SOL OR CT FR PLAS OPC GOT X 20 ML
ÁCIDO ASCÓRBICO;VITER C;200 MG / ML SOL OR CX 50 FR PLAS OPC GOT X 20 ML (EMB HOSP )
ÁCIDO ASCÓRBICO;VITER C;500 MG COM CT ENV AL/AL X 20 
ÁCIDO ASCÓRBICO;VITER C;500 MG COM CX ENV AL/AL X 500 (EMB HOSP)
ÁCIDO ASCÓRBICO;VITER C;1 G COM EFEV CT TB PLAS X 10 (SABOR LARANJA) 
ÁCIDO ASCÓRBICO;VITER C;1 G COM EFEV CT TB PLAS X 30 (SABOR LARANJA) 
ÁCIDO ASCÓRBICO;VITAXON C;1G COM EFEV EST TB PLAS X 30 (SABOR LARANJA)
ÁCIDO ASCÓRBICO;VITACIN;200 MG/ML SOL OR CT FR POLIET GOT BRANCO X 20ML
ÁCIDO ASCÓRBICO;VITACIN;1 G PO OR CT 10 ENV AL POLIET X 4 G - SABOR LARANJA 
ÁCIDO ASCÓRBICO;VITACIN;1 G PO OR CT 50 ENV AL POLIET X 4 G (EMB MULT) - SABOR LARANJA
ÁCIDO ASCÓRBICO;CITROPLEX;500 MG COM CT ENV AL PLAS X 30
ÁCIDO ASCÓRBICO;CENEVIT;200 MG/ML SOL OR CT FR VD AMB CGT X 30 ML
ÁCIDO ASCÓRBICO;CENEVIT;2 G COM EFEV CT TB PLAS PP OPC X 10 (SABOR LARANJA)
ÁCIDO ASCÓRBICO;REDOXON;1 G COM EFEV CT TB PLAS PVC X 10
ÁCIDO ASCÓRBICO;REDOXON;1 G COM EFEV CT TB PLAS PVC X 30
ÁCIDO ASCÓRBICO;REDOXON;2 G COM EFEV CT TB PLAS PVC X 10 
ÁCIDO ASCÓRBICO;REDOXON;200 MG/ML SOL OR CT FR VD AMB CGT X 20 ML
ÁCIDO ASCÓRBICO;CEPLUS;2 G COM EFEV CT TB PLAS X 10
ÁCIDO ASCÓRBICO;CEPLUS;2 G COM EFEV CT TB PLAS X 30
ÁCIDO ASCÓRBICO;CORISTINA VITAMINA C;1 G COM EFEV CT PT PLAS OPC X 10
ÁCIDO ASCÓRBICO;CORISTINA VITAMINA C;500 MG COM CT BL AL PLAS TRANS X 20
ÁCIDO ASCÓRBICO;CEWIN;500 MG COM LIB PROL CT BL AL AL X 30
ÁCIDO ASCÓRBICO;CEWIN;500 MG COM EFEV CT STR AL X 10
ÁCIDO ASCÓRBICO;CEWIN;1 G COM EFEV CT STR AL X 10 (LARANJA)
ÁCIDO ASCÓRBICO;CEWIN;200 MG/ML SOL OR CT FR PLAS OPC X 20 ML
"ÁCIDO ASCÓRBICO 90%;ZINCO COMPLEXO GLICINATO";REDOXON ZINCO;1000MG + 10MG COM EFEV CT TB PLAS X 30
"ÁCIDO ASCÓRBICO;CITRATO DE ZINCO";ENERGIL ZINCO;1 G + 10 MG COM EFEV CT TB PLAS X 10
"ÁCIDO ASCÓRBICO;CITRATO DE ZINCO";ENERGIL ZINCO;1 G + 10 MG COM EFEV CT TB PLAS X 30
"ÁCIDO ASCÓRBICO;ZINCO";REDOXON ZINCO;1000MG + 10MG COM EFEV CT TB PLAS X 10
ÁCIDO AZELAICO;DERMAZELAIC;150 MG/G GEL CT BG AL X 30G
ÁCIDO AZELAICO;ZELLA;150 MG/G GEL DERM CT BG AL X 30 G
ÁCIDO AZELAICO;AZELAN;200 MG/G CREM DERM CT BG AL X 30 G
ÁCIDO AZELAICO;AZELAN;150 MG/G GEL CT BG AL X 15 G
ÁCIDO AZELAICO;AZELAN;150 MG/G GEL CT BG AL X 30 G
"ÁCIDO BENZÓICO;TERPINA MONOIDRATADA;MENTOL;EUCALIPTOL";PENETRO;(33.0 + 22.0 + 22.0 + 5.5) MG/ML SOL INAL CT FR VD AMB X 45 ML 
ÁCIDO CARGLÚMICO;CARBAGLU;200 MG COM SUS CT FR PLAS PEAD OPC X 5
ÁCIDO CARGLÚMICO;CARBAGLU;200 MG COM SUS CT FR PLAS PEAD OPC X 15
ÁCIDO CARGLÚMICO;CARBAGLU;200 MG COM SUS CT FR PLAS PEAD OPC X 60
"ÁCIDO CÍTRICO ANIDRO;BICARBONATO DE SÓDIO;SULFATO DE MAGNÉSIO";SAL DE ANDREWS;(0.436 + 0.367 + 0.1765) G/G PO EFEV OR CT 50 ENV AL PLAS PE X 5 G
"ÁCIDO CÍTRICO;ACIDO ACETILSALICILICO;BICARBONATO DE SÓDIO;CARBONATO DE SÓDIO";SONRISAL;(325 + 1854 + 1413 + 400) MG COM EFEV CT STR AL PLAS X 10
"ÁCIDO CÍTRICO;ACIDO ACETILSALICILICO;BICARBONATO DE SÓDIO;CARBONATO DE SÓDIO";SONRISAL;(325 + 1854 + 1413 + 400) MG COM EFEV CT STR AL PLAS X 60 
"ÁCIDO CÍTRICO;BICARBONATO DE SÓDIO;CARBONATO DE SÓDIO";ESTOMAZIL;(462+90+438) MG/G PO EFEV CT 6 ENV AL  PLAS PES X 5 G (ABACAXI) 
"ÁCIDO CÍTRICO;BICARBONATO DE SÓDIO;CARBONATO DE SÓDIO";ESTOMAZIL;(462+90+438) MG/G PO EFEV CT 6 ENV AL PLAS PES X 5 G (SEM SABOR)
"ÁCIDO CÍTRICO;BICARBONATO DE SÓDIO;CARBONATO DE SÓDIO";ESTOMAZIL;(462+90+438) MG/G PO EFEV FR PLAS PEAD/PEBD OPC X 100 G (ABACAXI)
"ÁCIDO CÍTRICO;BICARBONATO DE SÓDIO;CARBONATO DE SÓDIO";ESTOMAZIL;(462+90+438) MG/G PO EFEV FR PLAS PEAD/PEBD OPC X 100 G (SEM SABOR)
"ÁCIDO CÍTRICO;BICARBONATO DE SÓDIO;CARBONATO DE SÓDIO";SAL DE FRUTA ENO;PO EFEV CT 60 ENV AL PLAS PE TRANS X 5 G (GUARANÁ) 
"ÁCIDO CÍTRICO;BICARBONATO DE SÓDIO;CARBONATO DE SÓDIO";SAL DE FRUTA ENO;PO EFEV FR PLAS PEAD OPC X 100 G (GUARANÁ) 
"ÁCIDO CÍTRICO;BICARBONATO DE SÓDIO;CARBONATO DE SÓDIO";SAL DE FRUTA ENO;PO EFEV FR PLAS PEAD OPC X 100 G (LARANJA)
"ÁCIDO CÍTRICO;BICARBONATO DE SÓDIO;CARBONATO DE SÓDIO";SAL DE FRUTA ENO;PO EFEV FR PLAS PEAD OPC X 100 G 
"ÁCIDO CÍTRICO;BICARBONATO DE SÓDIO;CARBONATO DE SÓDIO";SAL DE FRUTA ENO;PO EFEV FR PLAS PEAD OPC X 100 G (LIMÃO)
"ÁCIDO CÍTRICO;BICARBONATO DE SÓDIO;CARBONATO DE SÓDIO;ÁCIDO ACETILSALICÍLICO";SONRISAL;325 MG + 1854 MG + 1413 MG + 400 MG COM EFEV CT 30 ENV AL PLAS X 2 
